MANDT	KUNNR	BUKRS	GJAHR	BELNR	BUZEI	BUDAT	BLDAT	CPUDT	BLART	BSCHL	SHKZG	UMSKZ	WAERS	WRBTR	DMBTR	XBLNR	ZUONR	SGTXT	ZFBDT	ZTERM	ZBD1T	ZBD1P	SKFBT	SKNTO	ZLSCH	ZLSPR	REBZG	HKONT	AUGDT	AUGBL
100	0000103233	3000	2025	1800000026	001	20250307	20250305	20250307	DR	01	S		CHF	21.528,11	21.528,11	RG-100076	20250305	Rechnung	20250305	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000103225	3000	2025	1800000027	001	20250313	20250313	20250313	DR	01	S		CHF	17.748,34	17.748,34	RG-100044	20250313	Rechnung	20250313	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103679	3000	2025	1800000028	001	20250314	20250311	20250314	DR	01	S		CHF	7.634,77	7.634,77	RG-100159	20250311	Rechnung	20250311	ZB02	14	2,000	7.634,77	0,00	E				00000000	
100	0000103679	3000	2025	1800000030	001	20250318	20250317	20250318	DR	01	S		CHF	17.776,79	17.776,79	RG-100152	20250317	Rechnung	20250317	ZB02	14	2,000	17.776,79	0,00	E				00000000	
100	0000103352	3000	2025	1800000033	001	20250410	20250409	20250410	DR	01	S		CHF	44.954,59	44.954,59	RG-100096	20250409	Rechnung	20250409	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103367	3000	2025	1800000035	001	20250416	20250416	20250416	DR	01	S		CHF	70.229,87	70.229,87	RG-100150	20250416	Rechnung	20250416	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103363	3000	2025	1800000041	001	20250512	20250509	20250512	DR	01	S		CHF	201,35	201,35	RG-100122	20250509	Rechnung	20250509	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103225	3000	2025	1800000049	001	20250605	20250604	20250605	DR	01	S		CHF	3.325,50	3.325,50	RG-100046	20250604	Rechnung	20250604	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103367	3000	2025	1800000050	001	20250606	20250605	20250606	DR	01	S		CHF	52.226,39	52.226,39	RG-100132	20250605	Rechnung	20250605	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103219	3000	2025	1800000051	001	20250624	20250623	20250624	DR	01	S		CHF	18.283,90	18.283,90	RG-100037	20250623	Rechnung	20250623	ZB02	14	2,000	18.283,90	0,00	E				00000000	
100	0000103367	3000	2025	1800000056	001	20250703	20250702	20250703	DR	01	S		CHF	62.314,28	62.314,28	RG-100136	20250702	Rechnung	20250702	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103215	3000	2025	1800000064	001	20250811	20250811	20250811	DR	01	S		CHF	447,81	447,81	RG-100017	20250811	Rechnung	20250811	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103225	3000	2025	1800000065	001	20250811	20250811	20250811	DR	01	S		CHF	11.086,54	11.086,54	RG-100057	20250811	Rechnung	20250811	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103233	3000	2025	1800000069	001	20250818	20250815	20250818	DR	01	S		CHF	5.109,20	5.109,20	RG-100063	20250815	Rechnung	20250815	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000103225	3000	2025	1800000071	001	20250908	20250905	20250908	DR	01	S		CHF	11.920,82	11.920,82	RG-100050	20250905	Rechnung	20250905	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103367	3000	2025	1800000090	001	20251126	20251124	20251126	DR	01	S		CHF	106.502,33	106.502,33	RG-100145	20251124	Rechnung	20251124	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103720	3000	2025	1800000091	001	20251128	20251128	20251128	DR	01	S		CHF	16.600,12	16.600,12	RG-100177	20251128	Rechnung	20251128	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000103219	3000	2025	1800000093	001	20251208	20251203	20251208	DR	01	S		CHF	16.221,25	16.221,25	RG-100031	20251203	Rechnung	20251203	ZB02	14	2,000	16.221,25	0,00	E				00000000	
100	0000103225	3000	2025	1800000096	001	20251215	20251215	20251215	DR	01	S		CHF	20.545,40	20.545,40	RG-100051	20251215	Rechnung	20251215	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103233	3000	2025	1800000097	001	20251218	20251215	20251218	DR	01	S		CHF	5.372,65	5.372,65	RG-100068	20251215	Rechnung	20251215	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000103054	3000	2026	1800000001	001	20260107	20260106	20260107	DR	01	S		CHF	725,77	725,77	RG-100002	20260106	Rechnung	20260106	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103054	3000	2026	1800000005	001	20260119	20260119	20260119	DR	01	S		CHF	775,91	775,91	RG-100007	20260119	Rechnung	20260119	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103367	3000	2026	1800000012	001	20260213	20260211	20260213	DR	01	S		CHF	96.638,00	96.638,00	RG-100133	20260211	Rechnung	20260211	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103352	3000	2026	1800000018	001	20260319	20260316	20260319	DR	01	S		CHF	93.301,35	93.301,35	RG-100091	20260316	Rechnung	20260316	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103352	3000	2026	1800000019	001	20260326	20260326	20260326	DR	01	S		CHF	69.731,08	69.731,08	RG-100093	20260326	Rechnung	20260326	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103233	3000	2026	1800000020	001	20260327	20260325	20260327	DR	01	S		CHF	16.746,48	16.746,48	RG-100078	20260325	Rechnung	20260325	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000103219	3000	2026	1800000021	001	20260330	20260327	20260330	DR	01	S		CHF	23.263,41	23.263,41	RG-100032	20260327	Rechnung	20260327	ZB02	14	2,000	23.263,41	0,00	E				00000000	
100	0000103215	3000	2026	1800000025	001	20260424	20260423	20260424	DR	01	S		CHF	1.851,11	1.851,11	RG-100019	20260423	Rechnung	20260423	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103367	3000	2026	1800000031	001	20260525	20260521	20260525	DR	01	S		CHF	72.570,49	72.570,49	RG-100144	20260521	Rechnung	20260521	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103367	3000	2026	1800000032	001	20260526	20260525	20260526	DR	01	S		CHF	55.174,66	55.174,66	RG-100142	20260525	Rechnung	20260525	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103352	3000	2026	1800000033	001	20260529	20260529	20260529	DR	01	S		CHF	20.377,55	20.377,55	RG-100113	20260529	Rechnung	20260529	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103720	3000	2026	1800000035	001	20260608	20260608	20260608	DR	01	S		CHF	8.504,06	8.504,06	RG-100167	20260608	Rechnung	20260608	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000103233	3000	2026	1800000038	001	20260706	20260702	20260706	DR	01	S		CHF	16.217,76	16.217,76	RG-100058	20260702	Rechnung	20260702	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000103215	3000	2026	1800000040	001	20260722	20260720	20260722	DR	01	S		CHF	2.817,96	2.817,96	RG-100020	20260720	Rechnung	20260720	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103367	3000	2026	1800000041	001	20260727	20260724	20260727	DR	01	S		CHF	112.917,29	112.917,29	RG-100123	20260724	Rechnung	20260724	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103720	3000	2026	1800000042	001	20260729	20260727	20260729	DR	01	S		CHF	9.373,42	9.373,42	RG-100166	20260727	Rechnung	20260727	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000103720	3000	2026	1800000043	001	20260730	20260729	20260730	DR	01	S		CHF	7.773,12	7.773,12	RG-100178	20260729	Rechnung	20260729	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000103054	3000	2026	1800000044	001	20260731	20260730	20260731	DR	01	S		CHF	649,81	649,81	RG-100003	20260730	Rechnung	20260730	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103367	3000	2026	1800000045	001	20260803	20260803	20260803	DR	01	S		CHF	62.883,95	62.883,95	RG-100124	20260803	Rechnung	20260803	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103215	3000	2026	1800000046	001	20260805	20260804	20260805	DR	01	S		CHF	2.167,04	2.167,04	RG-100016	20260804	Rechnung	20260804	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103225	3000	2026	1800000047	001	20260805	20260803	20260805	DR	01	S		CHF	3.104,01	3.104,01	RG-100040	20260803	Rechnung	20260803	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103679	3000	2026	1800000048	001	20260813	20260810	20260813	DR	01	S		CHF	5.948,40	5.948,40	RG-100154	20260810	Rechnung	20260810	ZB02	14	2,000	5.948,40	0,00	E				00000000	
100	0000103363	3000	2026	1800000049	001	20260814	20260813	20260814	DR	01	S		CHF	2.322,38	2.322,38	RG-100119	20260813	Rechnung	20260813	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000103367	3000	2026	1800000050	001	20260825	20260824	20260825	DR	01	S		CHF	33.226,48	33.226,48	RG-100127	20260824	Rechnung	20260824	ZB03	0	0,000	0,00	0,00	E				00000000	
