MANDT	KUNNR	BUKRS	GJAHR	BELNR	BUZEI	BUDAT	BLDAT	CPUDT	BLART	BSCHL	SHKZG	UMSKZ	WAERS	WRBTR	DMBTR	XBLNR	ZUONR	SGTXT	ZFBDT	ZTERM	ZBD1T	ZBD1P	SKFBT	SKNTO	ZLSCH	ZLSPR	REBZG	HKONT	AUGDT	AUGBL
100	0000102734	1000	2024	1600000012	001	20241009	20241009	20241009	DG	11	H		EUR	56,80	56,80	GS-RG-121732	1800000365	Gutschrift	20241009	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000102045	1000	2024	1600000013	001	20240924	20240924	20240924	DG	11	H		EUR	181,72	181,72	GS-RG-116301	1800000391	Gutschrift	20240924	ZB02	0	0,000	0,00	0,00	E				00000000	
100	0000101280	1000	2024	1600000014	001	20240930	20240930	20240930	DG	11	H		EUR	270,88	270,88	GS-RG-109772	1800000465	Gutschrift	20240930	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000102366	1000	2024	1600000015	001	20241030	20241030	20241030	DG	11	H		EUR	1.545,34	1.545,34	GS-RG-118927	1800000473	Gutschrift	20241030	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000102950	1000	2024	1600000016	001	20241011	20241011	20241011	DG	11	H		EUR	11.445,80	11.445,80	GS-RG-123273	1800000482	Gutschrift	20241011	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000101475	1000	2024	1600000017	001	20240926	20240926	20240926	DG	11	H		EUR	14.006,22	14.006,22	GS-RG-111480	1800000505	Gutschrift	20240926	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000102216	1000	2024	1600000018	001	20241001	20241001	20241001	DG	11	H		EUR	16.793,32	16.793,32	GS-RG-117635	1800000589	Gutschrift	20241001	ZB04	0	0,000	0,00	0,00					00000000	
100	0000100669	1000	2024	1600000019	001	20240930	20240930	20240930	DG	11	H		EUR	176,95	176,95	GS-RG-104896	1800000631	Gutschrift	20240930	ZB02	0	0,000	0,00	0,00	E				00000000	
100	0000101512	1000	2024	1600000020	001	20241001	20241001	20241001	DG	11	H		EUR	842,58	842,58	GS-RG-111819	1800000639	Gutschrift	20241001	ZB00	0	0,000	0,00	0,00	E				00000000	
100	0000101687	1000	2024	1600000021	001	20241028	20241028	20241028	DG	11	H		EUR	6.703,76	6.703,76	GS-RG-113301	1800000642	Gutschrift	20241028	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000101551	1000	2024	1600000022	001	20241021	20241021	20241021	DG	11	H		EUR	7.975,68	7.975,68	GS-RG-112172	1800000783	Gutschrift	20241021	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000102799	1000	2024	1600000023	001	20241015	20241015	20241015	DG	11	H		EUR	2.514,01	2.514,01	GS-RG-122193	1800000794	Gutschrift	20241015	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000101350	1000	2024	1600000024	001	20241115	20241115	20241115	DG	11	H		EUR	217,25	217,25	GS-RG-110359	1800000805	Gutschrift	20241115	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000102216	1000	2024	1600000025	001	20241111	20241111	20241111	DG	11	H		EUR	13.168,63	13.168,63	GS-RG-117649	1800000814	Gutschrift	20241111	ZB04	0	0,000	0,00	0,00					00000000	
100	0000102394	1000	2024	1600000026	001	20241108	20241108	20241108	DG	11	H		EUR	197,03	197,03	GS-RG-119179	1800000816	Gutschrift	20241108	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000101282	1000	2024	1600000027	001	20241104	20241104	20241104	DG	11	H		EUR	1.262,51	1.262,51	GS-RG-109789	1800000850	Gutschrift	20241104	ZB02	0	0,000	0,00	0,00	E				00000000	
100	0000100772	1000	2024	1600000028	001	20241111	20241111	20241111	DG	11	H		EUR	17.593,85	17.593,85	GS-RG-105644	1800000889	Gutschrift	20241111	ZB03	0	0,000	0,00	0,00					00000000	
100	0000101458	1000	2024	1600000029	001	20241113	20241113	20241113	DG	11	H		EUR	57,17	57,17	GS-RG-111242	1800000891	Gutschrift	20241113	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000100303	1000	2024	1600000030	001	20241112	20241112	20241112	DG	11	H		EUR	1.601,02	1.601,02	GS-RG-102229	1800000904	Gutschrift	20241112	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000101469	1000	2024	1600000031	001	20241121	20241121	20241121	DG	11	H		EUR	9.215,56	9.215,56	GS-RG-111389	1800000963	Gutschrift	20241121	ZB01	0	0,000	0,00	0,00	E				00000000	
100	0000102210	1000	2024	1600000032	001	20241114	20241114	20241114	DG	11	H		EUR	446,75	446,75	GS-RG-117605	1800000972	Gutschrift	20241114	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000102409	1000	2024	1600000033	001	20241104	20241104	20241104	DG	11	H		EUR	222,96	222,96	GS-RG-119292	1800001102	Gutschrift	20241104	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000101510	1000	2024	1600000034	001	20241024	20241024	20241024	DG	11	H		EUR	2.934,86	2.934,86	GS-RG-111785	1800001129	Gutschrift	20241024	ZB00	0	0,000	0,00	0,00	E				00000000	
100	0000101545	1000	2024	1600000035	001	20241125	20241125	20241125	DG	11	H		EUR	660,71	660,71	GS-RG-112053	1800001130	Gutschrift	20241125	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000102497	1000	2024	1600000036	001	20241029	20241029	20241029	DG	11	H		EUR	226,94	226,94	GS-RG-119828	1800001139	Gutschrift	20241029	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000100252	1000	2024	1600000037	001	20241125	20241125	20241125	DG	11	H		EUR	263,19	263,19	GS-RG-101753	1800001219	Gutschrift	20241125	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000101830	1000	2024	1600000038	001	20241107	20241107	20241107	DG	11	H		EUR	276,64	276,64	GS-RG-114468	1800001232	Gutschrift	20241107	ZB02	0	0,000	0,00	0,00	E				00000000	
100	0000102829	1000	2024	1600000039	001	20241113	20241113	20241113	DG	11	H		EUR	1.056,94	1.056,94	GS-RG-122439	1800001241	Gutschrift	20241113	ZB00	0	0,000	0,00	0,00	E				00000000	
100	0000102444	1000	2024	1600000040	001	20241107	20241107	20241107	DG	11	H		EUR	1.102,19	1.102,19	GS-RG-119477	1800001270	Gutschrift	20241107	ZB04	0	0,000	0,00	0,00					00000000	
100	0000101097	1000	2024	1600000041	001	20241111	20241111	20241111	DG	11	H		EUR	263,43	263,43	GS-RG-108268	1800001295	Gutschrift	20241111	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000101701	1000	2024	1600000042	001	20241126	20241126	20241126	DG	11	H		EUR	309,51	309,51	GS-RG-113497	1800001302	Gutschrift	20241126	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000102714	1000	2024	1600000043	001	20241112	20241112	20241112	DG	11	H		EUR	47,32	47,32	GS-RG-121565	1800001315	Gutschrift	20241112	ZB00	0	0,000	0,00	0,00	E				00000000	
100	0000101008	1000	2024	1600000044	001	20241108	20241108	20241108	DG	11	H		EUR	12.537,49	12.537,49	GS-RG-107552	1800001363	Gutschrift	20241108	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000101325	1000	2024	1600000045	001	20241121	20241121	20241121	DG	11	H		EUR	1.214,89	1.214,89	GS-RG-110177	1800001369	Gutschrift	20241121	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000101116	1000	2024	1600000046	001	20241206	20241206	20241206	DG	11	H		EUR	165,52	165,52	GS-RG-108445	1800001416	Gutschrift	20241206	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000102837	1000	2024	1600000047	001	20241213	20241213	20241213	DG	11	H		EUR	1.662,15	1.662,15	GS-RG-122522	1800001429	Gutschrift	20241213	ZB02	0	0,000	0,00	0,00	E				00000000	
100	0000101431	1000	2024	1600000048	001	20241118	20241118	20241118	DG	11	H		EUR	2.060,34	2.060,34	GS-RG-110919	1800001541	Gutschrift	20241118	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000101414	1000	2024	1600000049	001	20241127	20241127	20241127	DG	11	H		EUR	13.719,69	13.719,69	GS-RG-110741	1800001623	Gutschrift	20241127	ZB02	0	0,000	0,00	0,00	E				00000000	
100	0000101689	1000	2024	1600000050	001	20241118	20241118	20241118	DG	11	H		EUR	1.717,11	1.717,11	GS-RG-113359	1800001656	Gutschrift	20241118	ZB02	0	0,000	0,00	0,00					00000000	
100	0000102884	1000	2024	1600000051	001	20241209	20241209	20241209	DG	11	H		EUR	97,67	97,67	GS-RG-122884	1800001700	Gutschrift	20241209	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000101971	1000	2024	1600000052	001	20241125	20241125	20241125	DG	11	H		EUR	1.438,51	1.438,51	GS-RG-115749	1800001742	Gutschrift	20241125	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000102406	1000	2024	1600000053	001	20241128	20241128	20241128	DG	11	H		EUR	2.068,82	2.068,82	GS-RG-119250	1800001752	Gutschrift	20241128	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000102536	1000	2024	1600000054	001	20241218	20241218	20241218	DG	11	H		EUR	3.605,05	3.605,05	GS-RG-120200	1800001793	Gutschrift	20241218	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000102542	1000	2024	1600000055	001	20241226	20241226	20241226	DG	11	H		EUR	2.462,91	2.462,91	GS-RG-120249	1800001828	Gutschrift	20241226	ZB01	0	0,000	0,00	0,00					00000000	
100	0000102704	1000	2024	1600000056	001	20241219	20241219	20241219	DG	11	H		EUR	1.383,31	1.383,31	GS-RG-121466	1800001948	Gutschrift	20241219	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000100393	1000	2024	1600000057	001	20241230	20241230	20241230	DG	11	H		EUR	3.153,14	3.153,14	GS-RG-102884	1800002020	Gutschrift	20241230	ZB01	0	0,000	0,00	0,00	E				00000000	
100	0000102564	1000	2024	1600000058	001	20241218	20241218	20241218	DG	11	H		EUR	29,57	29,57	GS-RG-120366	1800002079	Gutschrift	20241218	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000100679	1000	2024	1600000059	001	20241128	20241128	20241128	DG	11	H		EUR	1.736,15	1.736,15	GS-RG-105012	1800002089	Gutschrift	20241128	ZB00	0	0,000	0,00	0,00	E				00000000	
100	0000100778	1000	2024	1600000060	001	20241217	20241217	20241217	DG	11	H		EUR	115,46	115,46	GS-RG-105687	1800002090	Gutschrift	20241217	ZB00	0	0,000	0,00	0,00	E				00000000	
100	0000100911	1000	2024	1600000061	001	20241209	20241209	20241209	DG	11	H		EUR	1.129,93	1.129,93	GS-RG-106753	1800002096	Gutschrift	20241209	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000101993	1000	2024	1600000062	001	20241226	20241226	20241226	DG	11	H		EUR	66,12	66,12	GS-RG-115970	1800002149	Gutschrift	20241226	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000101688	1000	2024	1600000064	001	20241216	20241216	20241216	DG	11	H		EUR	185,86	185,86	GS-RG-113348	1800002210	Gutschrift	20241216	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000101234	1000	2024	1600000067	001	20241218	20241218	20241218	DG	11	H		EUR	52,03	52,03	GS-RG-109463	1800002274	Gutschrift	20241218	ZB02	0	0,000	0,00	0,00	E				00000000	
100	0000102500	1000	2024	1600000069	001	20241216	20241216	20241216	DG	11	H		EUR	7.996,81	7.996,81	GS-RG-119856	1800002293	Gutschrift	20241216	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000100321	1000	2024	1600000071	001	20241223	20241223	20241223	DG	11	H		EUR	835,58	835,58	GS-RG-102376	1800002450	Gutschrift	20241223	ZB02	0	0,000	0,00	0,00	E				00000000	
100	0000101494	1000	2024	1600000075	001	20241220	20241220	20241220	DG	11	H		EUR	8.286,79	8.286,79	GS-RG-111657	1800002540	Gutschrift	20241220	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000102970	1000	2024	1600000076	001	20241226	20241226	20241226	DG	11	H		EUR	47,05	47,05	GS-RG-123428	1800002591	Gutschrift	20241226	ZB03	0	0,000	0,00	0,00					00000000	
100	0000101235	1000	2024	1600000077	001	20241225	20241225	20241225	DG	11	H		EUR	4.209,60	4.209,60	GS-RG-109504	1800002640	Gutschrift	20241225	ZB01	0	0,000	0,00	0,00	E				00000000	
100	0000101977	1000	2024	1600000078	001	20241219	20241219	20241219	DG	11	H		EUR	9.532,35	9.532,35	GS-RG-115816	1800002651	Gutschrift	20241219	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000102297	1000	2024	1600000080	001	20241230	20241230	20241230	DG	11	H		EUR	983,22	983,22	GS-RG-118356	1800002715	Gutschrift	20241230	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000101069	1000	2024	1600000083	001	20241230	20241230	20241230	DG	11	H		EUR	6.387,07	6.387,07	GS-RG-108101	1800002806	Gutschrift	20241230	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000101225	1000	2024	1600000084	001	20241227	20241227	20241227	DG	11	H		EUR	1.903,13	1.903,13	GS-RG-109391	1800002810	Gutschrift	20241227	ZB02	0	0,000	0,00	0,00	E				00000000	
100	0000101616	1000	2024	1600000090	001	20241230	20241230	20241230	DG	11	H		EUR	1.407,20	1.407,20	GS-RG-112751	1800002899	Gutschrift	20241230	ZB01	0	0,000	0,00	0,00	E				00000000	
100	0000101265	1000	2024	1800000002	001	20240902	20240902	20240902	DR	01	S		EUR	917,50	917,50	RG-109674	20240902	Rechnung	20240902	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000101502	1000	2024	1800000005	001	20240902	20240902	20240902	DR	01	S		EUR	79.860,26	79.860,26	RG-111713	20240902	Rechnung	20240902	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000101743	1000	2024	1800000006	001	20240902	20240902	20240902	DR	01	S		EUR	1.803,83	1.803,83	RG-113848	20240902	Rechnung	20240902	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000102156	1000	2024	1800000008	001	20240902	20240902	20240902	DR	01	S		EUR	93.130,35	93.130,35	RG-117126	20240902	Rechnung	20240902	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000102365	1000	2024	1800000009	001	20240902	20240902	20240902	DR	01	S		EUR	2.978,87	2.978,87	RG-118911	20240902	Rechnung	20240902	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000102407	1000	2024	1800000010	001	20240902	20240902	20240902	DR	01	S		EUR	291,73	291,73	RG-119268	20240902	Rechnung	20240902	ZB01	10	3,000	291,73	0,00	E				00000000	
100	0000102483	1000	2024	1800000011	001	20240902	20240902	20240902	DR	01	S		EUR	964,35	964,35	RG-119756	20240902	Rechnung	20240902	ZB02	14	2,000	964,35	0,00					00000000	
100	0000100406	1000	2024	1800000017	001	20240903	20240902	20240903	DR	01	S		EUR	506,36	506,36	RG-102966	20240902	Rechnung	20240902	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000100753	1000	2024	1800000021	001	20240903	20240902	20240903	DR	01	S		EUR	2.209,09	2.209,09	RG-105495	20240902	Rechnung	20240902	ZB02	14	2,000	2.209,09	0,00	E				00000000	
100	0000100774	1000	2024	1800000022	001	20240903	20240902	20240903	DR	01	S		EUR	2.664,54	2.664,54	RG-105658	20240902	Rechnung	20240902	ZB02	14	2,000	2.664,54	0,00	E				00000000	
100	0000100800	1000	2024	1800000024	001	20240903	20240902	20240903	DR	01	S		EUR	2.470,35	2.470,35	RG-105916	20240902	Rechnung	20240902	ZB03	0	0,000	0,00	0,00					00000000	
100	0000101414	1000	2024	1800000027	001	20240903	20240902	20240903	DR	01	S		EUR	40.564,11	40.564,11	RG-110759	20240902	Rechnung	20240902	ZB02	14	2,000	40.564,11	0,00	E				00000000	
100	0000102287	1000	2024	1800000031	001	20240903	20240903	20240903	DR	01	S		EUR	110.182,47	110.182,47	RG-118295	20240903	Rechnung	20240903	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000100072	1000	2024	1800000036	001	20240904	20240904	20240904	DR	01	S		EUR	82.452,85	82.452,85	RG-100388	20240904	Rechnung	20240904	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000100386	1000	2024	1800000041	001	20240904	20240902	20240904	DR	01	S		EUR	2.209,06	2.209,06	RG-102800	20240902	Rechnung	20240902	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000100471	1000	2024	1800000042	001	20240904	20240902	20240904	DR	01	S		EUR	23.194,72	23.194,72	RG-103484	20240902	Rechnung	20240902	ZB03	0	0,000	0,00	0,00					00000000	
100	0000101776	1000	2024	1800000051	001	20240904	20240902	20240904	DR	01	S		EUR	72.258,54	72.258,54	RG-114138	20240902	Rechnung	20240902	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000102652	1000	2024	1800000056	001	20240904	20240902	20240904	DR	01	S		EUR	2.142,33	2.142,33	RG-120934	20240902	Rechnung	20240902	ZB02	14	2,000	2.142,33	0,00	E				00000000	
100	0000102776	1000	2024	1800000058	001	20240904	20240904	20240904	DR	01	S		EUR	116.209,84	116.209,84	RG-122000	20240904	Rechnung	20240904	ZB03	0	0,000	0,00	0,00					00000000	
100	0000102817	1000	2024	1800000059	001	20240904	20240904	20240904	DR	01	S		EUR	90.092,70	90.092,70	RG-122351	20240904	Rechnung	20240904	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000102831	1000	2024	1800000060	001	20240904	20240902	20240904	DR	01	S		EUR	1.403,20	1.403,20	RG-122461	20240902	Rechnung	20240902	ZB02	14	2,000	1.403,20	0,00	E				00000000	
100	0000100135	1000	2024	1800000064	001	20240905	20240902	20240905	DR	01	S		EUR	10.714,15	10.714,15	RG-100859	20240902	Rechnung	20240902	ZB01	10	3,000	10.714,15	0,00	E				00000000	
100	0000100233	1000	2024	1800000068	001	20240905	20240902	20240905	DR	01	S		EUR	821,74	821,74	RG-101586	20240902	Rechnung	20240902	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000100660	1000	2024	1800000070	001	20240905	20240903	20240905	DR	01	S		EUR	852,17	852,17	RG-104835	20240903	Rechnung	20240903	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000101690	1000	2024	1800000077	001	20240905	20240903	20240905	DR	01	S		EUR	1.365,06	1.365,06	RG-113372	20240903	Rechnung	20240903	ZB00	0	0,000	0,00	0,00	E				00000000	
100	0000101797	1000	2024	1800000079	001	20240905	20240903	20240905	DR	01	S		EUR	13.984,23	13.984,23	RG-114260	20240903	Rechnung	20240903	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000102339	1000	2024	1800000085	001	20240905	20240902	20240905	DR	01	S		EUR	5.758,97	5.758,97	RG-118685	20240902	Rechnung	20240902	ZB01	10	3,000	5.758,97	0,00	E				00000000	
100	0000102471	1000	2024	1800000088	001	20240905	20240904	20240905	DR	01	S		EUR	1.503,12	1.503,12	RG-119694	20240904	Rechnung	20240904	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000102776	1000	2024	1800000092	001	20240905	20240902	20240905	DR	01	S		EUR	48.903,95	48.903,95	RG-122005	20240902	Rechnung	20240902	ZB03	0	0,000	0,00	0,00					00000000	
100	0000100260	1000	2024	1800000096	001	20240906	20240906	20240906	DR	01	S		EUR	68.136,58	68.136,58	RG-101830	20240906	Rechnung	20240906	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000101310	1000	2024	1800000106	001	20240906	20240905	20240906	DR	01	S		EUR	12.121,95	12.121,95	RG-109980	20240905	Rechnung	20240905	ZB01	10	3,000	12.121,95	0,00	E				00000000	
100	0000102683	1000	2024	1800000112	001	20240906	20240905	20240906	DR	01	S		EUR	75.098,71	75.098,71	RG-121214	20240905	Rechnung	20240905	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000102696	1000	2024	1800000113	001	20240906	20240905	20240906	DR	01	S		EUR	23.345,41	23.345,41	RG-121377	20240905	Rechnung	20240905	ZB04	0	0,000	0,00	0,00	E				00000000	
100	0000102950	1000	2024	1800000118	001	20240906	20240905	20240906	DR	01	S		EUR	73.150,76	73.150,76	RG-123268	20240905	Rechnung	20240905	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000100237	1000	2024	1800000120	001	20240909	20240906	20240909	DR	01	S		EUR	13.217,56	13.217,56	RG-101621	20240906	Rechnung	20240906	ZB02	14	2,000	13.217,56	0,00	E				00000000	
100	0000100336	1000	2024	1800000123	001	20240909	20240909	20240909	DR	01	S		EUR	7.049,68	7.049,68	RG-102506	20240909	Rechnung	20240909	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000100492	1000	2024	1800000124	001	20240909	20240905	20240909	DR	01	S		EUR	11.715,66	11.715,66	RG-103584	20240905	Rechnung	20240905	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000101803	1000	2024	1800000148	001	20240909	20240906	20240909	DR	01	S		EUR	5.114,84	5.114,84	RG-114316	20240906	Rechnung	20240906	ZB03	0	0,000	0,00	0,00					00000000	
100	0000101987	1000	2024	1800000151	001	20240909	20240904	20240909	DR	01	S		EUR	4.252,93	4.252,93	RG-115916	20240904	Rechnung	20240904	ZB01	10	3,000	4.252,93	0,00	E				00000000	
100	0000102595	1000	2024	1800000159	001	20240909	20240906	20240909	DR	01	S		EUR	25.402,01	25.402,01	RG-120586	20240906	Rechnung	20240906	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000102671	1000	2024	1800000161	001	20240909	20240906	20240909	DR	01	S		EUR	1.270,16	1.270,16	RG-121128	20240906	Rechnung	20240906	ZB00	0	0,000	0,00	0,00					00000000	
100	0000102942	1000	2024	1800000168	001	20240909	20240905	20240909	DR	01	S		EUR	1.752,80	1.752,80	RG-123184	20240905	Rechnung	20240905	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000102994	1000	2024	1800000170	001	20240909	20240906	20240909	DR	01	S		EUR	3.070,94	3.070,94	RG-123617	20240906	Rechnung	20240906	ZB02	14	2,000	3.070,94	0,00					00000000	
100	0000100670	1000	2024	1800000174	001	20240910	20240909	20240910	DR	01	S		EUR	37.279,91	37.279,91	RG-104914	20240909	Rechnung	20240909	ZB01	10	3,000	37.279,91	0,00					00000000	
100	0000101976	1000	2024	1800000184	001	20240910	20240909	20240910	DR	01	S		EUR	16.234,53	16.234,53	RG-115800	20240909	Rechnung	20240909	ZB03	0	0,000	0,00	0,00					00000000	
100	0000102016	1000	2024	1800000185	001	20240910	20240909	20240910	DR	01	S		EUR	431,65	431,65	RG-116103	20240909	Rechnung	20240909	ZB04	0	0,000	0,00	0,00					00000000	
100	0000102265	1000	2024	1800000186	001	20240910	20240910	20240910	DR	01	S		EUR	13.446,50	13.446,50	RG-118029	20240910	Rechnung	20240910	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000102271	1000	2024	1800000187	001	20240910	20240909	20240910	DR	01	S		EUR	25.408,83	25.408,83	RG-118095	20240909	Rechnung	20240909	ZB02	14	2,000	25.408,83	0,00	E				00000000	
100	0000102542	1000	2024	1800000190	001	20240910	20240909	20240910	DR	01	S		EUR	19.915,49	19.915,49	RG-120251	20240909	Rechnung	20240909	ZB01	10	3,000	19.915,49	0,00					00000000	
100	0000102547	1000	2024	1800000191	001	20240910	20240909	20240910	DR	01	S		EUR	76.094,34	76.094,34	RG-120268	20240909	Rechnung	20240909	ZB00	0	0,000	0,00	0,00					00000000	
100	0000102574	1000	2024	1800000193	001	20240910	20240909	20240910	DR	01	S		EUR	7.119,71	7.119,71	RG-120435	20240909	Rechnung	20240909	ZB00	0	0,000	0,00	0,00					00000000	
100	0000100144	1000	2024	1800000198	001	20240911	20240910	20240911	DR	01	S		EUR	2.612,34	2.612,34	RG-100899	20240910	Rechnung	20240910	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000100230	1000	2024	1800000199	001	20240911	20240909	20240911	DR	01	S		EUR	21.291,49	21.291,49	RG-101563	20240909	Rechnung	20240909	ZB04	0	0,000	0,00	0,00					00000000	
100	0000100758	1000	2024	1800000208	001	20240911	20240910	20240911	DR	01	S		EUR	6.007,58	6.007,58	RG-105536	20240910	Rechnung	20240910	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000102516	1000	2024	1800000232	001	20240911	20240910	20240911	DR	01	S		EUR	75.183,66	75.183,66	RG-119965	20240910	Rechnung	20240910	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000102610	1000	2024	1800000233	001	20240911	20240909	20240911	DR	01	S		EUR	2.196,02	2.196,02	RG-120701	20240909	Rechnung	20240909	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000102680	1000	2024	1800000234	001	20240911	20240909	20240911	DR	01	S		EUR	12.369,60	12.369,60	RG-121185	20240909	Rechnung	20240909	ZB03	0	0,000	0,00	0,00	E				00000000	
100	0000100323	1000	2024	1800000238	001	20240912	20240912	20240912	DR	01	S		EUR	18.025,33	18.025,33	RG-102411	20240912	Rechnung	20240912	ZB03	0	0,000	0,00	0,00	E				00000000	
